X,Y,altitud,pendiente,distancia_sitios_nuevos,distancia_mincul,presencia_sitio_nuevo,presencia_total_rec
352575.0,8560375.0,132.0,2.0682898,4963.690408083511,2170.541407114824,0,0
352575.0,8560625.0,133.0,0.92528886,4972.050630001736,2315.437323703667,0,0
352575.0,8560875.0,136.0,2.6155214,4992.93024859161,2477.145534683015,0,0
352575.0,8561125.0,135.0,3.8097708,5026.173242865936,2652.593070940208,0,0
352575.0,8561375.0,138.0,1.8500954,5071.536499651944,2839.234051641393,0,0
352575.0,8561625.0,137.0,2.0682898,5128.698418439351,3035.0041186133503,0,0
352575.0,8561875.0,138.0,1.8500954,5197.269712772535,3238.2479830920915,0,0
352575.0,8562125.0,139.0,0.92528886,5276.805612044385,3447.644123165847,0,0
352575.0,8562375.0,134.0,0.92528886,5366.818654221841,3662.1373540597847,0,0
352575.0,8562625.0,136.0,0.0,5466.791331970147,3880.882631567206,0,0
352575.0,8562875.0,137.0,0.92528886,5576.187987084398,4087.939578809844,0,0
352575.0,8563125.0,135.0,2.6155214,5694.465511995376,4285.002917151865,0,0
352575.0,8563375.0,135.0,2.0682898,5821.0825855080575,4487.3433120277305,0,0
352575.0,8563625.0,131.0,2.9237342,5955.507322412221,4694.278432304586,0,0
352575.0,8563875.0,134.0,3.8097708,6097.223340776192,4905.226804134545,0,0
352575.0,8564125.0,132.0,0.92528886,6245.734341717265,5119.692373570896,0,0
352575.0,8564375.0,133.0,1.3084424,6400.567355110546,5337.251165159833,0,0
352575.0,8564625.0,132.0,1.3084424,6561.274835526036,5557.539923383367,0,0
352575.0,8564875.0,130.0,1.3084424,6727.435801797564,5780.2465345346645,0,0
352575.0,8565125.0,128.0,3.8097708,6898.6562073572,6005.101997468486,0,0
352575.0,8565375.0,128.0,1.3084424,7074.568712459329,6231.873715023436,0,0
352575.0,8565625.0,133.0,1.3084424,7254.832008207279,6460.359897095517,0,0
352575.0,8565875.0,133.0,2.0682898,7439.129819226793,6690.384891768186,0,0
352575.0,8566125.0,137.0,3.3327029,7627.169689164499,6921.795287351396,0,0
352575.0,8566375.0,141.0,1.3084424,7818.681632302858,7154.456653024044,0,0
352575.0,8566625.0,145.0,1.8500954,8013.416716189824,7388.250807870561,0,0
352575.0,8566875.0,149.0,1.8500954,8211.145624534429,7623.073527128018,0,0
352575.0,8567125.0,154.0,1.3084424,8411.657236675263,7858.832610509019,0,0
352575.0,8567375.0,157.0,0.92528886,8614.757249470917,8095.446250825214,0,0
352575.0,8567625.0,162.0,2.7739387,8820.266859189245,8332.841652161644,0,0
352575.0,8567875.0,168.0,3.3327029,9028.02151455747,8570.95385590192,0,0
352575.0,8568125.0,172.0,2.0682898,9237.869747258454,8809.724740308291,0,0
352575.0,8568375.0,174.0,2.6155214,9449.672082528228,9049.102165408456,0,0
352575.0,8568625.0,182.0,0.92528886,9663.30002987146,9289.039239878362,0,0
352575.0,8568875.0,185.0,3.8097708,9878.63515204981,9529.49369064275,0,0
352575.0,8569125.0,186.0,1.8500954,10007.809450624049,9770.427319211783,0,0
352575.0,8569375.0,195.0,3.3327029,10051.430246487313,10011.805531471337,0,0
352575.0,8569625.0,199.0,1.3084424,10101.051925418462,10253.596929858322,0,0
352575.0,8569875.0,203.0,1.3084424,10156.586532885938,10495.772958672458,0,0
352575.0,8570125.0,209.0,0.92528886,10217.937658842904,10738.307594774886,0,0
352575.0,8570375.0,215.0,1.8500954,10285.001215362106,10981.17707716254,0,0
352575.0,8570625.0,222.0,3.9198825,10357.6662429333,11224.35966993218,0,0
352825.0,8547625.0,82.0,1.3084424,2440.5429723731563,759.5327511042562,0,0
352825.0,8547875.0,68.0,6.4501977,2279.528460010973,934.285823503707,0,0
352825.0,8548125.0,68.0,2.6155214,2048.4750425621496,1098.8707840324084,0,0
352825.0,8548375.0,66.0,0.92528886,1822.42969686076,1046.0406301860364,0,0
352825.0,8548625.0,55.0,2.0682898,1603.5117710824577,882.7236260574427,0,0
352825.0,8548875.0,53.0,2.0682898,1395.0806428303706,767.5942938818657,0,0
352825.0,8549125.0,54.0,1.8500954,1202.6013470805694,724.017264987514,0,0
352825.0,8549375.0,55.0,4.7078524,1035.0120772242226,764.3304259284723,0,0
352825.0,8549625.0,56.0,2.0682898,906.2284480195927,724.6571603178982,0,0
352825.0,8549875.0,56.0,2.9237342,678.9518246538281,476.0546187151218,0,0
352825.0,8550125.0,57.0,2.0682898,446.4085350891766,230.4951192541829,0,0
352825.0,8550375.0,55.0,3.3327029,250.17110184864796,68.0294054067798,0,1
352825.0,8550625.0,56.0,2.0682898,190.3943276465977,284.1144135731237,0,0
352825.0,8550875.0,55.0,1.3084424,247.48737341529164,301.1992695874278,0,0
352825.0,8551125.0,54.0,1.8500954,415.0899262818493,260.27677575995904,0,0
352825.0,8551375.0,56.0,2.7739387,176.7332648378944,200.60907257649143,0,0
352825.0,8551625.0,55.0,0.0,79.05694150420949,371.1387880564358,1,1
352825.0,8551875.0,55.0,0.92528886,274.0408684849814,600.2032988913006,0,0
352825.0,8552125.0,58.0,7.909695,500.8476790402476,841.2752225045024,0,0
352825.0,8552375.0,59.0,2.0682898,542.3423757185212,756.8579787516281,0,0
352825.0,8552625.0,55.0,2.0682898,600.8870546947335,698.4511436027576,0,0
352825.0,8552875.0,57.0,2.0682898,743.6365056258425,726.5218510134433,0,0
352825.0,8553125.0,63.0,1.3084424,932.6978355818756,832.3665058133947,0,0
352825.0,8553375.0,63.0,0.92528886,1145.3624982942376,991.3798464766166,0,0
352825.0,8553625.0,63.0,3.6963406,1370.6878756662727,1182.3003002621626,0,0
352825.0,8553875.0,65.0,1.3084424,1603.345019794,1392.0610618791118,0,0
352825.0,8554125.0,68.0,1.3084424,1679.6577032240823,1613.3300964154855,0,0
352825.0,8554375.0,70.0,3.3327029,1716.4643893771872,1741.048534648015,0,0
352825.0,8554625.0,73.0,1.3084424,1787.8059178781125,1646.5873800075112,0,0
352825.0,8554875.0,74.0,0.92528886,1889.7751188964255,1435.705401536123,0,0
352825.0,8555125.0,78.0,2.7739387,2017.7338773981076,1239.455525624054,0,0
352825.0,8555375.0,81.0,1.3084424,2167.083293276933,1065.9502802663922,0,0
352825.0,8555625.0,80.0,0.0,2333.720206022993,928.0355596635292,0,0
352825.0,8555875.0,87.0,2.0682898,2514.2096173549253,843.35638967165,0,0
352825.0,8556125.0,91.0,0.0,2705.780848479788,828.4020762890445,0,0
352825.0,8556375.0,93.0,1.8500954,2906.243279562122,886.70739254841,0,0
352825.0,8556625.0,94.0,0.92528886,3113.880216064837,1005.6092680559384,0,0
352825.0,8556875.0,95.0,4.131203,3327.348794460839,1166.7261889578035,0,0
352825.0,8557125.0,100.0,2.0682898,3545.5958596546225,1355.0830232867652,0,0
352825.0,8557375.0,102.0,2.6155214,3767.7911300920064,1560.8491278787967,0,0
352825.0,8557625.0,107.0,3.9198825,3993.275597801885,1777.9904386694548,0,0
352825.0,8557875.0,109.0,1.8500954,4221.5222372978205,2002.810525236973,0,0
352825.0,8558125.0,114.0,0.92528886,4452.106243116847,2232.991267336261,0,0
352825.0,8558375.0,115.0,1.3084424,4684.682486572596,2232.991267336261,0,0
352825.0,8558625.0,120.0,0.92528886,4918.968387782137,2153.195300013448,0,0
352825.0,8558875.0,124.0,1.3084424,5154.730836813887,2100.2975979608223,0,0
352825.0,8559125.0,125.0,0.92528886,5351.836831154161,2076.3549792846115,0,0
352825.0,8559375.0,128.0,0.92528886,5300.964295984139,2082.36644229588,0,0
352825.0,8559625.0,130.0,2.7739387,5261.490992798433,2118.076957997513,0,0
352825.0,8559875.0,132.0,1.3084424,5233.674853035814,2182.0288724029297,0,0
352825.0,8560125.0,135.0,0.0,5217.702316853641,2271.838462567266,0,0
352825.0,8560375.0,138.0,2.0682898,5213.682236893639,2384.585917932084,0,0
352825.0,8560625.0,140.0,4.131203,5221.64221938852,2517.190894628375,0,0
352825.0,8560875.0,140.0,2.9237342,5241.527684492478,2666.692708206178,0,0
352825.0,8561125.0,143.0,2.0682898,5273.20371949553,2830.415163893806,0,0
352825.0,8561375.0,143.0,0.92528886,5316.459580143716,3006.035595264966,0,0
352825.0,8561625.0,140.0,1.3084424,5371.0154968406405,3191.590512581462,0,0
352825.0,8561875.0,141.0,0.0,5436.531290014132,3385.4467947377343,0,0
352825.0,8562125.0,143.0,2.6155214,5512.616208961325,3586.258495981571,0,0
352825.0,8562375.0,142.0,1.3084424,5598.839385739114,3792.921037933693,0,0
352825.0,8562625.0,139.0,0.92528886,5694.7403336152165,4004.5286863749648,0,0
352825.0,8562875.0,140.0,1.3084424,5799.83900356763,4220.337664215981,0,0
352825.0,8563125.0,140.0,3.3327029,5913.645023782267,4439.7353524731625,0,0
352825.0,8563375.0,137.0,0.0,6035.665867765145,4635.326309980776,0,0
352825.0,8563625.0,136.0,1.3084424,6165.413811521948,4835.933208802619,0,0
352825.0,8563875.0,135.0,1.3084424,6302.411638992331,5040.95725036426,0,0
352825.0,8564125.0,134.0,0.92528886,6446.197132209533,5249.880951031176,0,0
352825.0,8564375.0,133.0,2.7739387,6596.326437291201,5462.256859577367,0,0
352825.0,8564625.0,134.0,2.6155214,6752.376431102403,5677.697596737608,0,0
352825.0,8564875.0,132.0,1.3084424,6913.946229709025,5895.867196604754,0,0
352825.0,8565125.0,132.0,2.0682898,7080.657982653028,6116.473657263636,0,0
352825.0,8565375.0,131.0,0.0,7252.157090639203,6339.262575410487,0,0
352825.0,8565625.0,132.0,2.0682898,7428.111971915129,6564.01173064156,0,0
352825.0,8565875.0,134.0,0.92528886,7608.2134872326815,6790.526489161205,0,0
352825.0,8566125.0,138.0,1.3084424,7792.174116850168,7018.635907354078,0,0
352825.0,8566375.0,141.0,1.3084424,7979.726966965104,7248.18942909193,0,0
352825.0,8566625.0,145.0,1.8500954,8170.62466812119,7479.054084575134,0,0
352825.0,8566875.0,148.0,2.0682898,8364.63821496847,7711.112111751456,0,0
352825.0,8567125.0,151.0,2.0682898,8561.555785446435,7944.258933342996,0,0
352825.0,8567375.0,160.0,2.9237342,8761.18156799137,8178.401433043013,0,0
352825.0,8567625.0,161.0,1.3084424,8963.3346176137,8413.456483514965,0,0
352825.0,8567875.0,167.0,1.3084424,9167.847755461067,8649.349686537133,0,0
352825.0,8568125.0,173.0,3.3327029,9374.566521568502,8886.014292133454,0,0
352825.0,8568375.0,176.0,2.0682898,9583.348186688898,9123.39026897348,0,0
352825.0,8568625.0,180.0,1.8500954,9794.060826200426,9361.423502865362,0,0
352825.0,8568875.0,186.0,0.92528886,10006.582456928749,9600.06510394591,0,0
352825.0,8569125.0,191.0,2.0682898,10220.800236151505,9839.270806314866,0,0
352825.0,8569375.0,199.0,3.8097708,10297.147663309486,10079.000446472854,0,0
352825.0,8569625.0,202.0,2.6155214,10345.59084827928,10319.217509094378,0,0
352825.0,8569875.0,206.0,1.8500954,10399.819709975744,10559.88873047439,0,0
352825.0,8570125.0,213.0,1.3084424,10459.744260736015,10800.98375149227,0,0
352825.0,8570375.0,220.0,2.9237342,10525.267217510442,11042.47481319292,0,0
352825.0,8570625.0,225.0,2.7739387,10596.28472626137,11284.336489133952,0,0
353075.0,8547625.0,88.0,2.0682898,2514.2096173549253,617.7224295749669,0,0
353075.0,8547875.0,73.0,2.9237342,2279.528460010973,811.7986203486676,0,0
353075.0,8548125.0,72.0,0.92528886,2048.4750425621496,859.9517428321196,0,0
353075.0,8548375.0,60.0,3.3327029,1822.42969686076,972.1198485783532,0,0
353075.0,8548625.0,54.0,2.6155214,1603.5117710824577,1091.0293304948314,0,0
353075.0,8548875.0,57.0,2.9237342,1395.0806428303706,883.6543441866849,0,0
353075.0,8549125.0,57.0,0.0,1202.6013470805694,704.5175654304156,0,0
353075.0,8549375.0,58.0,1.8500954,1035.0120772242226,580.3834939072613,0,0
353075.0,8549625.0,59.0,2.9237342,906.2284480195927,549.8590728541269,0,0
353075.0,8549875.0,58.0,2.9237342,790.0509984809523,508.06298822094885,0,0
353075.0,8550125.0,60.0,0.92528886,579.8706752371601,290.9089204544955,0,0
353075.0,8550375.0,61.0,0.92528886,333.5416016031584,190.07366992826755,0,0
353075.0,8550625.0,60.0,2.0682898,102.9756150748877,335.60095351473603,1,1
353075.0,8550875.0,58.0,2.0682898,171.227851998156,534.0608579553458,0,0
353075.0,8551125.0,57.0,1.3084424,386.380634737004,473.5440845370154,0,0
353075.0,8551375.0,57.0,4.131203,136.74792466402965,443.5583388912895,1,1
353075.0,8551625.0,59.0,2.0682898,114.4988860210794,542.4426236939719,1,1
353075.0,8551875.0,60.0,1.8500954,325.96012026013244,718.8490801273937,0,0
353075.0,8552125.0,76.0,7.4188256,378.9066540723432,704.8645259906332,0,0
353075.0,8552375.0,60.0,0.92528886,292.40426210984054,535.5688564507835,0,0
353075.0,8552625.0,63.0,1.3084424,390.4231710589195,449.25939055294106,0,0
353075.0,8552875.0,62.0,2.9237342,586.8221642877886,491.7662046135338,0,0
353075.0,8553125.0,62.0,0.0,813.1975482618637,637.8354019651151,0,0
353075.0,8553375.0,64.0,1.3084424,1050.34292138273,834.7658354293137,0,0
353075.0,8553625.0,66.0,0.92528886,1292.3429314615028,1054.4353939431282,0,0
353075.0,8553875.0,67.0,1.8500954,1430.4719500919966,1285.2369431353893,0,0
353075.0,8554125.0,69.0,1.8500954,1430.4719500919966,1522.1149759462985,0,0
353075.0,8554375.0,72.0,1.3084424,1473.5162028291377,1762.6213433406506,0,0
353075.0,8554625.0,73.0,2.9237342,1556.0366319595437,1651.9763920831317,0,0
353075.0,8554875.0,76.0,2.0682898,1672.1991508190645,1482.9113257373149,0,0
353075.0,8555125.0,81.0,0.92528886,1815.5577655365307,1339.4125578028602,0,0
353075.0,8555375.0,79.0,3.9198825,1980.214634831285,1230.4576384418929,0,0
353075.0,8555625.0,84.0,2.7739387,2161.3074746550988,1155.9628021696892,0,0
353075.0,8555875.0,87.0,1.8500954,2355.047770216137,1089.1510455395985,0,0
353075.0,8556125.0,93.0,0.92528886,2558.564050400146,1077.6131031126154,0,0
353075.0,8556375.0,94.0,0.92528886,2769.702150051518,1123.05387226081,0,0
353075.0,8556625.0,97.0,0.0,2986.8461627609818,1219.118534023661,0,0
353075.0,8556875.0,98.0,1.8500954,3208.7770255971354,1355.0830232867652,0,0
353075.0,8557125.0,103.0,1.3084424,3434.566930487744,1520.2795795510772,0,0
353075.0,8557375.0,105.0,0.92528886,3663.502422545944,1706.238553075155,0,0
353075.0,8557625.0,109.0,2.6155214,3895.0288830764794,1906.895382552488,0,0
353075.0,8557875.0,113.0,2.0682898,4128.710452429426,2118.076957997513,0,0
353075.0,8558125.0,116.0,0.92528886,4364.200957792847,2336.9317491103584,0,0
353075.0,8558375.0,119.0,0.92528886,4601.222663597145,2467.032630509779,0,0
353075.0,8558625.0,124.0,0.92528886,4839.550598970942,2395.046972399497,0,0
353075.0,8558875.0,125.0,3.3327029,5079.000886001104,2347.605162713696,0,0
353075.0,8559125.0,130.0,2.0682898,5319.421961078102,2326.209362890623,0,0
353075.0,8559375.0,132.0,1.3084424,5547.024649963134,2331.576719732808,0,0
353075.0,8559625.0,136.0,0.92528886,5509.314609577043,2363.524909959698,0,0
353075.0,8559875.0,135.0,2.7739387,5482.755918997256,2421.001858735346,0,0
353075.0,8560125.0,140.0,1.3084424,5467.511085247094,2502.248988410226,0,0
353075.0,8560375.0,144.0,0.92528886,5463.674813465775,2605.043185822454,0,0
353075.0,8560625.0,144.0,2.9237342,5471.2711016089015,2726.9488444046765,0,0
353075.0,8560875.0,144.0,0.92528886,5490.252495769306,2865.5278745808773,0,0
353075.0,8561125.0,146.0,0.92528886,5520.501559396709,3018.484719192728,0,0
353075.0,8561375.0,147.0,2.0682898,5561.834451626721,3183.7477915186687,0,0
353075.0,8561625.0,146.0,2.9237342,5614.006365092786,3359.5014511084823,0,0
353075.0,8561875.0,146.0,0.92528886,5676.718459400882,3544.1853788987955,0,0
353075.0,8562125.0,147.0,2.0682898,5749.625854549419,3736.4756121243454,0,0
353075.0,8562375.0,145.0,0.92528886,5832.346223202421,3935.25729781421,0,0
353075.0,8562625.0,143.0,0.92528886,5924.468538806157,4139.595390856454,0,0
353075.0,8562875.0,143.0,0.92528886,6025.561589371099,4348.706704297268,0,0
353075.0,8563125.0,143.0,0.0,6135.181942477728,4561.934896510471,0,0
353075.0,8563375.0,140.0,1.3084424,6252.881133310083,4778.728910494924,0,0
353075.0,8563625.0,140.0,0.92528886,6378.211933395252,4986.10569482838,0,0
353075.0,8563875.0,138.0,0.92528886,6510.733635106416,5185.195271154212,0,0
353075.0,8564125.0,136.0,0.92528886,6650.016350905193,5388.529484005818,0,0
353075.0,8564375.0,138.0,3.3327029,6795.644374693751,5595.645628522235,0,0
353075.0,8564625.0,138.0,2.9237342,6947.218685726486,5806.138992480287,0,0
353075.0,8564875.0,134.0,0.92528886,7104.35869500602,6019.655305746335,0,0
353075.0,8565125.0,134.0,0.0,7266.703342459224,6235.8840592172655,0,0
353075.0,8565375.0,135.0,0.92528886,7433.911653181551,6454.552656846174,0,0
353075.0,8565625.0,132.0,0.92528886,7605.662855222343,6675.421335016989,0,0
353075.0,8565875.0,135.0,1.3084424,7781.656151958225,6898.278770823922,0,0
353075.0,8566125.0,138.0,0.92528886,7961.610230808194,7122.938298202505,0,0
353075.0,8566375.0,142.0,1.3084424,8145.262578168374,7349.23465403031,0,0
353075.0,8566625.0,144.0,0.92528886,8332.368658869489,7577.021182496456,0,0
353075.0,8566875.0,149.0,0.92528886,8522.701007738739,7806.167433510506,0,0
353075.0,8567125.0,153.0,0.92528886,8716.048271281621,8036.557098658604,0,0
353075.0,8567375.0,156.0,0.0,8912.214229208796,8268.086235641233,0,0
353075.0,8567625.0,162.0,2.6155214,9111.016818517686,8500.66173894715,0,0
353075.0,8567875.0,168.0,2.9237342,9312.287177021151,8734.200020608641,0,0
353075.0,8568125.0,171.0,1.8500954,9515.868718478254,8968.625870221145,0,0
353075.0,8568375.0,175.0,2.0682898,9721.616247688107,9203.871468029092,0,0
353075.0,8568625.0,180.0,2.6155214,9929.39512091818,9439.87552884041,0,0
353075.0,8568875.0,188.0,1.8500954,10139.080454721434,9676.582557907515,0,0
353075.0,8569125.0,195.0,1.3084424,10350.556384432415,9913.942202776854,0,0
353075.0,8569375.0,201.0,1.8500954,10543.066441979772,10151.908687532608,0,0
353075.0,8569625.0,206.0,3.6963406,10590.384789987567,10390.44031790761,0,0
353075.0,8569875.0,210.0,2.0682898,10643.366478704002,10629.499047462208,0,0
353075.0,8570125.0,216.0,4.6168284,10701.927396501997,10869.050096489573,0,0
353075.0,8570375.0,227.0,2.7739387,10765.976500067238,11109.061616536295,0,0
353075.0,8570625.0,236.0,1.8500954,10835.416466384668,11349.504394465866,0,0
353325.0,8547625.0,79.0,4.6168284,2443.6141266574805,518.730180344271,0,0
353325.0,8547875.0,75.0,3.3327029,2201.419996275132,562.1538935202708,0,0
353325.0,8548125.0,69.0,5.534934,1961.1858657455189,629.6959583799153,0,0
353325.0,8548375.0,63.0,4.6168284,1723.73141759382,775.8975447828147,0,0
353325.0,8548625.0,58.0,0.92528886,1490.385856078888,937.7952868297004,0,0
353325.0,8548875.0,61.0,2.6155214,1263.4278768493275,754.8807852899688,0,0
353325.0,8549125.0,59.0,0.92528886,1047.0195795685963,534.1769369787505,0,0
353325.0,8549375.0,60.0,1.3084424,849.2643875731515,354.7463882832354,0,0
353325.0,8549625.0,63.0,0.92528886,686.476510887299,302.2333535531775,0,0
353325.0,8549875.0,61.0,1.3084424,588.430114796991,426.4328786573568,0,0
353325.0,8550125.0,63.0,1.3084424,588.430114796991,491.04785917464295,0,0
353325.0,8550375.0,62.0,0.0,390.2550157271575,438.8940646670903,0,0
353325.0,8550625.0,63.0,0.92528886,214.50868816916235,518.7754813018827,0,0
353325.0,8550875.0,61.0,1.3084424,254.41890122376117,686.0233232186789,0,0
353325.0,8551125.0,61.0,2.0682898,456.5566528917928,711.1568040875374,0,0
353325.0,8551375.0,60.0,5.8323207,295.67718021505306,691.5518780250691,0,0
353325.0,8551625.0,66.0,1.3084424,286.0681647790854,758.77796488828,0,0
353325.0,8551875.0,66.0,2.7739387,448.6033826223594,819.0445653320703,0,0
353325.0,8552125.0,66.0,2.6155214,244.8167733230079,579.5118635541468,0,0
353325.0,8552375.0,71.0,3.6963406,43.18856908941315,354.7308839106062,1,1
353325.0,8552625.0,66.0,1.8500954,262.28849097833665,202.0742437818338,0,0
353325.0,8552875.0,65.0,1.3084424,510.6126246964473,284.3132075722125,0,0
353325.0,8553125.0,67.0,0.0,760.036349459088,495.8164983136402,0,0
353325.0,8553375.0,67.0,0.92528886,1009.7451423496916,732.0068305692236,0,0
353325.0,8553625.0,68.0,0.92528886,1233.3896383544009,975.1071735968308,0,0
353325.0,8553875.0,70.0,1.8500954,1181.6302298096473,1220.9971334937686,0,0
353325.0,8554125.0,69.0,0.92528886,1181.6302298096473,1468.2758596394615,0,0
353325.0,8554375.0,73.0,2.0682898,1233.3896383544009,1694.4102218766268,0,0
353325.0,8554625.0,76.0,0.0,1330.8831654206165,1488.6322581483985,0,0
353325.0,8554875.0,75.0,1.8500954,1465.0085323983612,1298.470638867125,0,0
353325.0,8555125.0,81.0,0.0,1626.729848499744,1131.8241912947435,0,0
353325.0,8555375.0,83.0,2.0682898,1808.659724768592,1000.5128684829596,0,0
353325.0,8555625.0,88.0,2.0682898,2005.305463015548,919.7967166716784,0,0
353325.0,8555875.0,90.0,0.92528886,2212.747161335881,903.3415743781528,0,0
353325.0,8556125.0,92.0,1.3084424,2428.219512317616,954.4768200433156,0,0
353325.0,8556375.0,95.0,0.92528886,2649.764140447221,1063.4970615850332,0,0
353325.0,8556625.0,98.0,1.3084424,2875.9780944923764,1214.918104235837,0,0
353325.0,8556875.0,100.0,1.8500954,3105.841270895858,1395.000358422893,0,0
353325.0,8557125.0,104.0,1.3084424,3338.600005990535,1594.0595973802235,0,0
353325.0,8557375.0,106.0,2.0682898,3573.688570650778,1805.8311105970013,0,0
353325.0,8557625.0,108.0,3.3327029,3810.675793084476,2026.333141415794,0,0
353325.0,8557875.0,114.0,0.92528886,4049.228321544736,2253.003772744289,0,0
353325.0,8558125.0,118.0,3.9198825,4289.084984002999,2461.960600822036,0,0
353325.0,8558375.0,121.0,2.0682898,4530.038631181857,2676.0511953249325,0,0
353325.0,8558625.0,126.0,2.9237342,4771.923092423011,2638.41808665723,0,0
353325.0,8558875.0,127.0,1.8500954,5014.603673272694,2595.428673649114,0,0
353325.0,8559125.0,132.0,2.0682898,5257.97014065314,2576.092001462681,0,0
353325.0,8559375.0,136.0,1.3084424,5501.93147903534,2580.9397513308986,0,0
353325.0,8559625.0,137.0,1.3084424,5746.411923974821,2609.837159671078,0,0
353325.0,8559875.0,139.0,3.8097708,5731.916997593341,2662.001126971963,0,0
353325.0,8560125.0,145.0,0.92528886,5717.336571105454,2736.1012408169404,0,0
353325.0,8560375.0,147.0,1.3084424,5713.668039648461,2830.415163893806,0,0
353325.0,8560625.0,148.0,0.92528886,5720.93239492486,2943.0001698946603,0,0
353325.0,8560875.0,148.0,2.0682898,5739.088121583524,3071.8479780093285,0,0
353325.0,8561125.0,151.0,0.0,5768.032373981747,3215.0038880225325,0,0
353325.0,8561375.0,154.0,1.3084424,5807.603849032914,3370.645338803832,0,0
353325.0,8561625.0,152.0,0.92528886,5857.587171122794,3537.1245383785968,0,0
353325.0,8561875.0,151.0,2.0682898,5917.71851876234,3712.983975187612,0,0
353325.0,8562125.0,151.0,0.0,5987.6921653758345,3896.9539386551646,0,0
353325.0,8562375.0,149.0,1.3084424,6067.167581936695,4087.939578809844,0,0
353325.0,8562625.0,149.0,2.6155214,6155.776755804581,4285.002917151865,0,0
353325.0,8562875.0,148.0,3.3327029,6253.1314129245975,4487.3433120277305,0,0
353325.0,8563125.0,146.0,0.92528886,6358.82988192834,4694.278432304586,0,0
353325.0,8563375.0,144.0,0.92528886,6472.463400229097,4905.226804134545,0,0
353325.0,8563625.0,144.0,1.3084424,6593.621726130914,5119.692373570896,0,0
353325.0,8563875.0,141.0,0.92528886,6721.897981024855,5337.251165159833,0,0
353325.0,8564125.0,139.0,1.8500954,6856.892697666081,5535.002258355456,0,0
353325.0,8564375.0,141.0,1.3084424,6998.217092039003,5736.832749871657,0,0
353325.0,8564625.0,138.0,0.92528886,7145.495606835627,5942.326985281103,0,0
353325.0,8564875.0,135.0,2.0682898,7298.36779474066,6151.117784598178,0,0
353325.0,8565125.0,138.0,0.92528886,7456.4896209481885,6362.8806369442445,0,0
353325.0,8565375.0,134.0,0.92528886,7619.534268399117,6577.328485030986,0,0
353325.0,8565625.0,133.0,0.92528886,7787.192527946698,6794.207091338915,0,0
353325.0,8565875.0,137.0,0.92528886,7959.1728506993295,7013.2909536108655,0,0
353325.0,8566125.0,139.0,1.8500954,8135.201132566404,7234.379724620488,0,0
353325.0,8566375.0,139.0,3.3327029,8315.020292657746,7457.295086021472,0,0
353325.0,8566625.0,145.0,0.92528886,8498.38969848468,7681.878025587232,0,0
353325.0,8566875.0,150.0,2.0682898,8685.084482450988,7907.986469386502,0,0
353325.0,8567125.0,151.0,0.92528886,8874.894786267123,8135.493224138288,0,0
353325.0,8567375.0,157.0,2.0682898,9067.624962872678,8364.284189337424,0,0
353325.0,8567625.0,162.0,1.3084424,9263.09275929547,8594.256803237846,0,0
353325.0,8567875.0,164.0,2.0682898,9461.128498615404,8825.318691129516,0,0
353325.0,8568125.0,173.0,0.92528886,9661.574274791505,9057.38648838615,0,0
353325.0,8568375.0,178.0,2.7739387,9864.283170474851,9290.38481441969,0,0
353325.0,8568625.0,186.0,3.6963406,10069.118504979162,9524.245376931443,0,0
353325.0,8568875.0,190.0,2.0682898,10275.953117220524,9758.906188707831,0,0
353325.0,8569125.0,200.0,1.8500954,10484.668686578258,9994.310881696649,0,0
353325.0,8569375.0,202.0,2.9237342,10695.15509318659,10230.408105251716,0,0
353325.0,8569625.0,209.0,2.7739387,10835.416466384668,10467.150997286702,0,0
353325.0,8569875.0,214.0,3.8097708,10887.205793958336,10704.496718669216,0,0
353325.0,8570125.0,222.0,1.3084424,10944.462069923766,10942.406042548411,0,0
353325.0,8570375.0,231.0,2.6155214,11007.099981375655,11180.8429914743,0,0
353325.0,8570625.0,236.0,3.6963406,11075.028216668345,11419.774516162744,0,0
353575.0,8547625.0,81.0,6.183448,2397.133705073624,377.5142381420865,0,0
353575.0,8547875.0,76.0,2.0682898,2149.709282670566,313.076667926564,0,0
353575.0,8548125.0,70.0,1.8500954,1902.9582233985063,422.5127217019625,0,0
353575.0,8548375.0,68.0,1.3084424,1657.1813419176551,619.6910520573941,0,0
353575.0,8548625.0,62.0,3.3327029,1412.8871150944792,764.8267777738956,0,0
353575.0,8548875.0,64.0,1.8500954,1171.0038428630369,586.054604964418,0,0
353575.0,8549125.0,63.0,1.8500954,933.4077351297236,446.4806826728341,0,0
353575.0,8549375.0,63.0,0.92528886,704.4501401802686,199.6121238802894,0,0
353575.0,8549625.0,65.0,0.92528886,496.2358310319802,73.10950690573696,0,1
353575.0,8549875.0,64.0,2.0682898,348.209706929603,309.58843647655834,0,0
353575.0,8550125.0,65.0,2.0682898,348.209706929603,557.9829746506608,0,0
353575.0,8550375.0,65.0,0.92528886,496.2358310319802,688.5695317104875,0,0
353575.0,8550625.0,63.0,0.92528886,454.3390554421427,742.0431254313997,0,0
353575.0,8550875.0,62.0,0.92528886,474.4881213475311,867.2531349035297,0,0
353575.0,8551125.0,64.0,0.92528886,588.6734870875788,955.114652803526,0,0
353575.0,8551375.0,68.0,2.0682898,530.235791794491,940.6083138054862,0,0
353575.0,8551625.0,74.0,0.92528886,524.9380867303113,991.0822367493024,0,0
